,word,output0,output1,output2,output3,output0_label,output1_label,output2_label,output3_label
21139,statement,0.08,0.03,0.21,0.16,7,1,8,11
21140,statements,0.08,0.03,0.21,0.16,7,1,8,11
21141,statementthe,0.0,0.0,0.0,0.01,0,0,0,1
21142,states,0.52,0.47,1.03,0.65,44,18,40,45
21143,statesboro,0.0,0.0,0.0,0.01,0,0,0,1
21144,stateside,0.01,0.0,0.0,0.0,1,0,0,0
21145,static,0.07,0.0,0.0,0.04,6,0,0,3
21146,stating,0.52,0.47,1.03,0.65,44,18,40,45
21147,station,0.09,0.16,0.13,0.12,8,6,5,8
21148,stationed,0.09,0.16,0.13,0.12,8,6,5,8
21149,stationery,0.01,0.0,0.03,0.0,1,0,1,0
21150,stations,0.09,0.16,0.13,0.12,8,6,5,8
21151,statistical,0.01,0.0,0.0,0.03,1,0,0,2
21152,statistically,0.01,0.0,0.0,0.03,1,0,0,2
21153,statistics,0.01,0.0,0.0,0.03,1,0,0,2
21154,statue,0.02,0.03,0.05,0.01,2,1,2,1
21155,statues,0.02,0.03,0.05,0.01,2,1,2,1
21156,stature,0.01,0.0,0.0,0.01,1,0,0,1
21157,status,0.07,0.05,0.15,0.07,6,2,6,5
21158,statuses,0.07,0.05,0.15,0.07,6,2,6,5
21159,stauncher,0.0,0.0,0.03,0.0,0,0,1,0
21160,staunchly,0.0,0.03,0.0,0.0,0,1,0,0
21161,staved,0.0,0.03,0.03,0.0,0,1,1,0
21162,staves,0.0,0.03,0.03,0.0,0,1,1,0
21163,stay,0.19,0.13,0.23,0.19,16,5,9,13
21164,stayed,0.19,0.13,0.23,0.19,16,5,9,13
21165,staying,0.19,0.13,0.23,0.19,16,5,9,13
21166,stays,0.19,0.13,0.23,0.19,16,5,9,13
21167,steadfastly,0.0,0.0,0.03,0.0,0,0,1,0
21168,steadied,0.04,0.08,0.0,0.03,3,3,0,2
21169,steadily,0.01,0.0,0.0,0.0,1,0,0,0
21170,steady,0.04,0.08,0.0,0.03,3,3,0,2
21171,steak,0.0,0.03,0.0,0.0,0,1,0,0
21172,steal,0.05,0.0,0.03,0.07,4,0,1,5
21173,stealing,0.05,0.0,0.03,0.07,4,0,1,5
21174,steals,0.05,0.0,0.03,0.07,4,0,1,5
21175,steam,0.0,0.0,0.0,0.01,0,0,0,1
21176,steamy,0.02,0.0,0.0,0.0,2,0,0,0
21177,steeds,0.0,0.0,0.03,0.0,0,0,1,0
21178,steel,0.01,0.03,0.05,0.07,1,1,2,5
21179,steelers,0.0,0.0,0.0,0.03,0,0,0,2
21180,steelsolid,0.0,0.0,0.0,0.01,0,0,0,1
21181,steely,0.0,0.0,0.0,0.03,0,0,0,2
21182,steen,0.0,0.0,0.0,0.03,0,0,0,2
21183,steep,0.0,0.03,0.03,0.0,0,1,1,0
21184,steeped,0.0,0.03,0.03,0.0,0,1,1,0
21185,steepest,0.0,0.03,0.0,0.0,0,1,0,0
21186,steeples,0.01,0.0,0.0,0.0,1,0,0,0
21187,steer,0.02,0.0,0.0,0.01,2,0,0,1
21188,steerage,0.0,0.0,0.03,0.0,0,0,1,0
21189,steering,0.02,0.0,0.0,0.01,2,0,0,1
21190,stegner,0.02,0.05,0.0,0.0,2,2,0,0
21191,stein,0.01,0.08,0.05,0.03,1,3,2,2
21192,steinesque,0.0,0.0,0.0,0.01,0,0,0,1
21193,steins,0.01,0.08,0.05,0.03,1,3,2,2
21194,stelae,0.0,0.0,0.03,0.0,0,0,1,0
21195,stellae,0.01,0.0,0.0,0.0,1,0,0,0
21196,stellar,0.0,0.03,0.0,0.0,0,1,0,0
21197,stemming,0.05,0.0,0.08,0.0,4,0,3,0
21198,stems,0.05,0.0,0.08,0.0,4,0,3,0
21199,stench,0.0,0.0,0.0,0.03,0,0,0,2
21200,step,0.15,0.21,0.13,0.25,13,8,5,17
21201,stephen,0.02,0.18,0.0,0.03,2,7,0,2
21202,stepmother,0.04,0.0,0.0,0.0,3,0,0,0
21203,stepped,0.15,0.21,0.13,0.25,13,8,5,17
21204,stepping,0.15,0.21,0.13,0.25,13,8,5,17
21205,steps,0.15,0.21,0.13,0.25,13,8,5,17
21206,stepsons,0.01,0.0,0.0,0.0,1,0,0,0
21207,stereo,0.0,0.0,0.0,0.01,0,0,0,1
21208,stereophonic,0.0,0.0,0.0,0.01,0,0,0,1
21209,stereoscopic,0.01,0.0,0.0,0.0,1,0,0,0
21210,stereotype,0.0,0.03,0.0,0.04,0,1,0,3
21211,stereotypically,0.0,0.03,0.0,0.04,0,1,0,3
21212,sterile,0.0,0.0,0.05,0.0,0,0,2,0
21213,sterility,0.0,0.0,0.05,0.0,0,0,2,0
21214,stern,0.01,0.0,0.0,0.14,1,0,0,10
21215,sterne,0.01,0.0,0.0,0.14,1,0,0,10
21216,sternfaced,0.01,0.0,0.0,0.0,1,0,0,0
21217,sternlicht,0.0,0.0,0.0,0.01,0,0,0,1
21218,sternly,0.01,0.0,0.0,0.14,1,0,0,10
21219,sterns,0.01,0.0,0.0,0.14,1,0,0,10
21220,steroids,0.0,0.0,0.0,0.01,0,0,0,1
21221,steve,0.0,0.0,0.0,0.04,0,0,0,3
21222,stevens,0.07,0.0,0.05,0.12,6,0,2,8
21223,stevensian,0.0,0.03,0.0,0.0,0,1,0,0
21224,stevensinspired,0.0,0.0,0.0,0.01,0,0,0,1
21225,stevenss,0.0,0.0,0.0,0.07,0,0,0,5
21226,stevensthis,0.0,0.0,0.03,0.0,0,0,1,0
21227,steves,0.0,0.0,0.0,0.04,0,0,0,3
21228,stevie,0.01,0.0,0.0,0.0,1,0,0,0
21229,stew,0.0,0.0,0.05,0.0,0,0,2,0
21230,steward,0.0,0.05,0.0,0.0,0,2,0,0
21231,stewardship,0.0,0.11,0.0,0.0,0,4,0,0
21232,stewart,0.0,0.0,0.0,0.01,0,0,0,1
21233,stick,0.11,0.11,0.08,0.06,9,4,3,4
21234,sticking,0.11,0.11,0.08,0.06,9,4,3,4
21235,sticks,0.11,0.11,0.08,0.06,9,4,3,4
21236,sticky,0.0,0.0,0.03,0.0,0,0,1,0
21237,stiff,0.01,0.0,0.03,0.01,1,0,1,1
21238,stifflaced,0.01,0.0,0.0,0.0,1,0,0,0
21239,stiffso,0.01,0.0,0.0,0.0,1,0,0,0
21240,stifled,0.02,0.0,0.0,0.0,2,0,0,0
21241,stifling,0.02,0.0,0.0,0.0,2,0,0,0
21242,stigmata,0.0,0.0,0.03,0.0,0,0,1,0
21243,stile,0.0,0.0,0.03,0.0,0,0,1,0
21244,still,0.73,0.68,0.77,0.86,62,26,30,59
21245,stillalive,0.0,0.03,0.0,0.0,0,1,0,0
21246,stilldisquiet,0.0,0.0,0.03,0.0,0,0,1,0
21247,stilled,0.73,0.68,0.77,0.86,62,26,30,59
21248,stilleven,0.0,0.0,0.03,0.0,0,0,1,0
21249,stillhouse,0.01,0.0,0.0,0.0,1,0,0,0
21250,stillicide,0.01,0.0,0.0,0.0,1,0,0,0
21251,stillness,0.73,0.68,0.77,0.86,62,26,30,59
21252,stillwet,0.0,0.0,0.03,0.0,0,0,1,0
21253,still??forming,0.0,0.0,0.03,0.0,0,0,1,0
21254,stilts,0.01,0.0,0.0,0.0,1,0,0,0
21255,stimulate,0.0,0.05,0.0,0.03,0,2,0,2
21256,stimulated,0.0,0.05,0.0,0.03,0,2,0,2
21257,stimulating,0.0,0.05,0.0,0.03,0,2,0,2
21258,stimuliwhich,0.0,0.0,0.0,0.01,0,0,0,1
21259,sting,0.04,0.05,0.05,0.01,3,2,2,1
21260,stinginess,0.0,0.03,0.0,0.01,0,1,0,1
21261,stings,0.04,0.05,0.05,0.01,3,2,2,1
21262,stingy,0.0,0.03,0.0,0.01,0,1,0,1
21263,stink,0.02,0.0,0.0,0.01,2,0,0,1
21264,stint,0.0,0.03,0.0,0.01,0,1,0,1
21265,stints,0.0,0.03,0.0,0.01,0,1,0,1
21266,stippled,0.0,0.03,0.0,0.0,0,1,0,0
21267,stir,0.06,0.03,0.0,0.01,5,1,0,1
21268,stirred,0.06,0.03,0.0,0.01,5,1,0,1
21269,stirring,0.06,0.03,0.0,0.01,5,1,0,1
21270,stirs,0.06,0.03,0.0,0.01,5,1,0,1
21271,stitch,0.05,0.26,0.15,0.0,4,10,6,0
21272,stitched,0.05,0.26,0.15,0.0,4,10,6,0
21273,stitches,0.05,0.26,0.15,0.0,4,10,6,0
21274,stitchesat,0.0,0.03,0.0,0.0,0,1,0,0
21275,stitching,0.05,0.26,0.15,0.0,4,10,6,0
21276,stock,0.07,0.0,0.03,0.0,6,0,1,0
21277,stocked,0.07,0.0,0.03,0.0,6,0,1,0
21278,stockholm,0.01,0.0,0.0,0.0,1,0,0,0
21279,stocking,0.07,0.0,0.03,0.0,6,0,1,0
21280,stodginess,0.0,0.0,0.0,0.01,0,0,0,1
21281,stoic,0.02,0.0,0.0,0.0,2,0,0,0
21282,stoical,0.0,0.0,0.0,0.01,0,0,0,1
21283,stoicism,0.0,0.0,0.03,0.0,0,0,1,0
21284,stoke,0.02,0.0,0.0,0.0,2,0,0,0
21285,stole,0.01,0.03,0.0,0.0,1,1,0,0
21286,stolen,0.02,0.03,0.0,0.01,2,1,0,1
21287,stolid,0.01,0.0,0.0,0.0,1,0,0,0
21288,stomach,0.07,0.0,0.0,0.01,6,0,0,1
21289,stomachs,0.07,0.0,0.0,0.01,6,0,0,1
21290,stomping,0.01,0.0,0.0,0.03,1,0,0,2
21291,stomps,0.01,0.0,0.0,0.03,1,0,0,2
21292,stone,0.14,0.11,0.13,0.36,12,4,5,25
21293,stones,0.14,0.11,0.13,0.36,12,4,5,25
21294,stonier,0.0,0.0,0.03,0.0,0,0,1,0
21295,stood,0.02,0.0,0.1,0.07,2,0,4,5
21296,stooda,0.0,0.0,0.0,0.01,0,0,0,1
21297,stoop,0.0,0.0,0.03,0.0,0,0,1,0
21298,stop,0.24,0.39,0.36,0.39,20,15,14,27
21299,stopped,0.24,0.39,0.36,0.39,20,15,14,27
21300,stopper,0.01,0.0,0.0,0.0,1,0,0,0
21301,stopping,0.24,0.39,0.36,0.39,20,15,14,27
21302,stops,0.24,0.39,0.36,0.39,20,15,14,27
21303,storage,0.0,0.03,0.0,0.0,0,1,0,0
21304,store,0.05,0.05,0.1,0.06,4,2,4,4
21305,storefront,0.0,0.0,0.0,0.01,0,0,0,1
21306,stores,0.05,0.05,0.1,0.06,4,2,4,4
21307,storge,0.01,0.0,0.0,0.0,1,0,0,0
21308,storied,0.87,0.42,0.97,0.62,74,16,38,43
21309,stories,0.87,0.42,0.97,0.62,74,16,38,43
21310,storiesthose,0.01,0.0,0.0,0.0,1,0,0,0
21311,storm,0.13,0.03,0.15,0.06,11,1,6,4
21312,storms,0.13,0.03,0.15,0.06,11,1,6,4
21313,stormtossed,0.0,0.0,0.0,0.01,0,0,0,1
21314,story,0.87,0.42,0.97,0.62,74,16,38,43
21315,storybook,0.01,0.0,0.0,0.0,1,0,0,0
21316,storyline,0.0,0.0,0.0,0.01,0,0,0,1
21317,storysouth,0.0,0.0,0.03,0.0,0,0,1,0
21318,storyteller,0.06,0.03,0.1,0.07,5,1,4,5
21319,storytelling,0.06,0.03,0.1,0.07,5,1,4,5
21320,storytellingnarrative,0.0,0.0,0.0,0.01,0,0,0,1
21321,storywithinastory,0.01,0.0,0.0,0.0,1,0,0,0
21322,stout,0.02,0.0,0.0,0.0,2,0,0,0
21323,stoves,0.01,0.0,0.0,0.0,1,0,0,0
21324,stowaway,0.01,0.0,0.0,0.0,1,0,0,0
21325,stowed,0.0,0.0,0.03,0.0,0,0,1,0
21326,stoykovaklemer,0.0,0.08,0.0,0.0,0,3,0,0
21327,straddles,0.01,0.0,0.0,0.0,1,0,0,0
21328,straight,0.08,0.13,0.21,0.12,7,5,8,8
21329,straighten,0.0,0.0,0.0,0.01,0,0,0,1
21330,straightforward,0.01,0.03,0.05,0.07,1,1,2,5
21331,straightforwardly,0.01,0.03,0.05,0.07,1,1,2,5
21332,straightness,0.08,0.13,0.21,0.12,7,5,8,8
21333,straightshot,0.0,0.0,0.03,0.0,0,0,1,0
21334,straightthrough,0.0,0.0,0.0,0.01,0,0,0,1
21335,strain,0.06,0.05,0.08,0.1,5,2,3,7
21336,strained,0.06,0.05,0.08,0.1,5,2,3,7
21337,strainfreud,0.0,0.0,0.0,0.01,0,0,0,1
21338,straining,0.06,0.05,0.08,0.1,5,2,3,7
21339,strains,0.06,0.05,0.08,0.1,5,2,3,7
21340,stranded,0.02,0.13,0.03,0.03,2,5,1,2
21341,strands,0.02,0.13,0.03,0.03,2,5,1,2
21342,strandsthe,0.01,0.0,0.0,0.0,1,0,0,0
21343,strange,0.28,0.34,0.28,0.23,24,13,11,16
21344,strangeifications,0.0,0.0,0.0,0.01,0,0,0,1
21345,strangely,0.28,0.34,0.28,0.23,24,13,11,16
21346,strangeness,0.28,0.34,0.28,0.23,24,13,11,16
21347,strangenessbuoy,0.01,0.0,0.0,0.0,1,0,0,0
21348,strangenesses,0.28,0.34,0.28,0.23,24,13,11,16
21349,strangenesswonderful,0.01,0.0,0.0,0.0,1,0,0,0
21350,stranger,0.11,0.13,0.03,0.2,9,5,1,14
21351,strangercametotownformula,0.0,0.0,0.0,0.01,0,0,0,1
21352,strangers,0.11,0.13,0.03,0.2,9,5,1,14
21353,strangest,0.04,0.0,0.0,0.0,3,0,0,0
21354,strangling,0.0,0.03,0.0,0.0,0,1,0,0
21355,strap,0.01,0.03,0.05,0.0,1,1,2,0
21356,strapped,0.01,0.03,0.05,0.0,1,1,2,0
21357,strapping,0.01,0.03,0.05,0.0,1,1,2,0
21358,straps,0.01,0.03,0.05,0.0,1,1,2,0
21359,strata,0.0,0.03,0.03,0.0,0,1,1,0
21360,strategic,0.02,0.0,0.03,0.01,2,0,1,1
21361,strategically,0.02,0.0,0.03,0.01,2,0,1,1
21362,strategies,0.08,0.05,0.1,0.09,7,2,4,6
21363,strategy,0.08,0.05,0.1,0.09,7,2,4,6
21364,stratified,0.0,0.03,0.0,0.0,0,1,0,0
21365,straus,0.0,0.0,0.0,0.01,0,0,0,1
21366,straw,0.04,0.0,0.03,0.0,3,0,1,0
21367,strawberries,0.01,0.0,0.0,0.06,1,0,0,4
21368,strawberry,0.01,0.0,0.0,0.06,1,0,0,4
21369,strawberryness,0.0,0.0,0.0,0.01,0,0,0,1
21370,straws,0.04,0.0,0.03,0.0,3,0,1,0
21371,stray,0.01,0.0,0.03,0.0,1,0,1,0
21372,streak,0.01,0.03,0.03,0.03,1,1,1,2
21373,streaking,0.01,0.03,0.03,0.03,1,1,1,2
21374,streaks,0.01,0.03,0.03,0.03,1,1,1,2
21375,stream,0.05,0.08,0.13,0.12,4,3,5,8
21376,streamed??on,0.0,0.0,0.03,0.0,0,0,1,0
21377,streamer,0.01,0.0,0.0,0.0,1,0,0,0
21378,streaming,0.05,0.08,0.13,0.12,4,3,5,8
21379,streamofconsciousness,0.0,0.0,0.0,0.03,0,0,0,2
21380,streamofconsciousnesspoems,0.0,0.0,0.0,0.01,0,0,0,1
21381,streams,0.05,0.08,0.13,0.12,4,3,5,8
21382,streel,0.0,0.0,0.0,0.01,0,0,0,1
21383,street,0.21,0.26,0.31,0.48,18,10,12,33
21384,streetit,0.0,0.0,0.0,0.01,0,0,0,1
21385,streetlamps,0.0,0.03,0.0,0.0,0,1,0,0
21386,streetlight,0.0,0.0,0.0,0.01,0,0,0,1
21387,streets,0.21,0.26,0.31,0.48,18,10,12,33
21388,streetwalkers,0.0,0.03,0.0,0.0,0,1,0,0
21389,streetwise,0.0,0.03,0.0,0.0,0,1,0,0
21390,strength,0.05,0.16,0.15,0.13,4,6,6,9
21391,strengthens,0.01,0.0,0.0,0.0,1,0,0,0
21392,strengths,0.05,0.16,0.15,0.13,4,6,6,9
21393,stress,0.01,0.03,0.0,0.03,1,1,0,2
21394,stressed,0.01,0.03,0.0,0.03,1,1,0,2
21395,stressful,0.01,0.03,0.0,0.03,1,1,0,2
21396,stretch,0.02,0.05,0.13,0.04,2,2,5,3
21397,stretched,0.02,0.05,0.13,0.04,2,2,5,3
21398,stretching,0.02,0.05,0.13,0.04,2,2,5,3
21399,strewn,0.01,0.03,0.0,0.01,1,1,0,1
21400,stricken,0.04,0.0,0.0,0.0,3,0,0,0
21401,strict,0.06,0.03,0.03,0.04,5,1,1,3
21402,strictest,0.0,0.0,0.03,0.0,0,0,1,0
21403,strictly,0.06,0.03,0.03,0.04,5,1,1,3
21404,strictures,0.0,0.03,0.0,0.01,0,1,0,1
21405,strident,0.0,0.0,0.03,0.0,0,0,1,0
21406,strife,0.02,0.0,0.03,0.01,2,0,1,1
21407,strifeinfected,0.0,0.0,0.0,0.01,0,0,0,1
21408,strike,0.13,0.11,0.31,0.2,11,4,12,14
21409,strikes,0.13,0.11,0.31,0.2,11,4,12,14
21410,strikesmuch,0.0,0.0,0.03,0.0,0,0,1,0
21411,striking,0.13,0.11,0.31,0.2,11,4,12,14
21412,strikingly,0.13,0.11,0.31,0.2,11,4,12,14
21413,string,0.04,0.05,0.08,0.06,3,2,3,4
21414,stringing,0.04,0.05,0.08,0.06,3,2,3,4
21415,strings,0.04,0.05,0.08,0.06,3,2,3,4
21416,stringtown,0.0,0.03,0.0,0.0,0,1,0,0
21417,strip,0.08,0.08,0.23,0.14,7,3,9,10
21418,stripe,0.04,0.03,0.0,0.0,3,1,0,0
21419,stripes,0.04,0.03,0.0,0.0,3,1,0,0
21420,stripmining,0.0,0.0,0.0,0.01,0,0,0,1
21421,stripped,0.08,0.08,0.23,0.14,7,3,9,10
21422,strippers,0.0,0.0,0.0,0.03,0,0,0,2
21423,strips,0.08,0.08,0.23,0.14,7,3,9,10
21424,strive,0.04,0.05,0.0,0.09,3,2,0,6
21425,strives,0.04,0.05,0.0,0.09,3,2,0,6
21426,striving,0.04,0.05,0.0,0.09,3,2,0,6
21427,strivings,0.04,0.05,0.0,0.09,3,2,0,6
21428,strode,0.01,0.0,0.0,0.0,1,0,0,0
21429,stroke,0.02,0.0,0.0,0.04,2,0,0,3
21430,strokes,0.02,0.0,0.0,0.04,2,0,0,3
21431,stroking,0.02,0.0,0.0,0.04,2,0,0,3
21432,strollpartially,0.0,0.0,0.0,0.01,0,0,0,1
21433,strong,0.09,0.08,0.1,0.17,8,3,4,12
21434,stronger,0.01,0.03,0.0,0.01,1,1,0,1
21435,strongest,0.05,0.0,0.05,0.01,4,0,2,1
21436,strongly,0.09,0.08,0.1,0.17,8,3,4,12
21437,strongwilled,0.0,0.0,0.03,0.0,0,0,1,0
21438,strophes,0.0,0.0,0.0,0.01,0,0,0,1
21439,struck,0.08,0.05,0.0,0.01,7,2,0,1
21440,structural,0.33,0.16,0.31,0.32,28,6,12,22
21441,structurally,0.33,0.16,0.31,0.32,28,6,12,22
21442,structure,0.33,0.16,0.31,0.32,28,6,12,22
21443,structured,0.33,0.16,0.31,0.32,28,6,12,22
21444,structures,0.33,0.16,0.31,0.32,28,6,12,22
21445,structuring,0.33,0.16,0.31,0.32,28,6,12,22
21446,struggle,0.18,0.29,0.36,0.19,15,11,14,13
21447,struggled,0.18,0.29,0.36,0.19,15,11,14,13
21448,struggles,0.18,0.29,0.36,0.19,15,11,14,13
21449,struggling,0.18,0.29,0.36,0.19,15,11,14,13
21450,strummed,0.0,0.03,0.0,0.0,0,1,0,0
21451,strung,0.01,0.0,0.0,0.01,1,0,0,1
21452,strut,0.01,0.0,0.0,0.0,1,0,0,0
21453,stuart,0.0,0.05,0.0,0.0,0,2,0,0
21454,stub,0.0,0.0,0.0,0.01,0,0,0,1
21455,stubble,0.0,0.0,0.0,0.01,0,0,0,1
21456,stubborn,0.0,0.08,0.05,0.0,0,3,2,0
21457,stubbornly,0.0,0.08,0.05,0.0,0,3,2,0
21458,stuck,0.06,0.05,0.0,0.03,5,2,0,2
21459,student,0.16,0.13,0.08,0.1,14,5,3,7
21460,students,0.16,0.13,0.08,0.1,14,5,3,7
21461,studentsmany,0.0,0.0,0.0,0.01,0,0,0,1
21462,studied,0.18,0.32,0.26,0.17,15,12,10,12
21463,studies,0.18,0.32,0.26,0.17,15,12,10,12
21464,studio,0.02,0.0,0.05,0.01,2,0,2,1
21465,studios,0.02,0.0,0.05,0.01,2,0,2,1
21466,study,0.18,0.32,0.26,0.17,15,12,10,12
21467,studying,0.18,0.32,0.26,0.17,15,12,10,12
21468,stuff,0.01,0.08,0.03,0.07,1,3,1,5
21469,stuffed,0.0,0.0,0.0,0.01,0,0,0,1
21470,stuffy,0.0,0.0,0.0,0.01,0,0,0,1
21471,stultifera,0.01,0.0,0.0,0.0,1,0,0,0
21472,stumble,0.04,0.08,0.0,0.01,3,3,0,1
21473,stumbled,0.04,0.08,0.0,0.01,3,3,0,1
21474,stumbling,0.04,0.08,0.0,0.01,3,3,0,1
21475,stump,0.01,0.0,0.15,0.0,1,0,6,0
21476,stun,0.13,0.08,0.05,0.09,11,3,2,6
21477,stunned,0.13,0.08,0.05,0.09,11,3,2,6
21478,stunner,0.01,0.0,0.0,0.0,1,0,0,0
21479,stunning,0.13,0.08,0.05,0.09,11,3,2,6
21480,stunningly,0.13,0.08,0.05,0.09,11,3,2,6
21481,stunted,0.01,0.0,0.0,0.0,1,0,0,0
21482,stupid,0.04,0.03,0.0,0.03,3,1,0,2
21483,stupidity,0.04,0.03,0.0,0.03,3,1,0,2
21484,stupidly,0.04,0.03,0.0,0.03,3,1,0,2
21485,sturdy,0.0,0.03,0.0,0.0,0,1,0,0
21486,sturgeons,0.0,0.0,0.05,0.0,0,0,2,0
21487,stutter,0.05,0.05,0.0,0.04,4,2,0,3
21488,stutteras,0.01,0.0,0.0,0.0,1,0,0,0
21489,stuttered,0.05,0.05,0.0,0.04,4,2,0,3
21490,stuttering,0.05,0.05,0.0,0.04,4,2,0,3
21491,style,0.14,0.16,0.13,0.45,12,6,5,31
21492,styles,0.14,0.16,0.13,0.45,12,6,5,31
21493,stylist,0.04,0.05,0.0,0.09,3,2,0,6
21494,stylistic,0.04,0.05,0.0,0.09,3,2,0,6
21495,stylized,0.01,0.0,0.0,0.0,1,0,0,0
21496,stymied,0.0,0.03,0.0,0.0,0,1,0,0
21497,styrofoam,0.0,0.03,0.0,0.0,0,1,0,0
21498,styx,0.01,0.03,0.03,0.04,1,1,1,3
21499,sua,0.01,0.0,0.0,0.0,1,0,0,0
21500,sub,0.0,0.03,0.0,0.0,0,1,0,0
21501,subatomic,0.01,0.0,0.03,0.0,1,0,1,0
21502,subconscious,0.0,0.0,0.0,0.03,0,0,0,2
21503,subconsciously,0.0,0.0,0.0,0.03,0,0,0,2
21504,subcontinent,0.01,0.0,0.0,0.0,1,0,0,0
21505,subculture,0.0,0.0,0.0,0.01,0,0,0,1
21506,subdivided,0.01,0.0,0.0,0.0,1,0,0,0
21507,subdued,0.0,0.0,0.0,0.01,0,0,0,1
21508,subhankar,0.01,0.0,0.0,0.0,1,0,0,0
21509,subito,0.01,0.0,0.0,0.03,1,0,0,2
21510,subject,0.74,0.42,0.59,0.55,63,16,23,38
21511,subjectbehind,0.0,0.0,0.0,0.01,0,0,0,1
21512,subjected,0.74,0.42,0.59,0.55,63,16,23,38
21513,subjective,0.74,0.42,0.59,0.55,63,16,23,38
21514,subjectively,0.74,0.42,0.59,0.55,63,16,23,38
21515,subjectivities,0.74,0.42,0.59,0.55,63,16,23,38
21516,subjectivity,0.74,0.42,0.59,0.55,63,16,23,38
21517,subjects,0.74,0.42,0.59,0.55,63,16,23,38
21518,subjoyride,0.04,0.0,0.0,0.0,3,0,0,0
21519,subjugation,0.01,0.03,0.0,0.0,1,1,0,0
21520,subjunctive,0.0,0.0,0.0,0.03,0,0,0,2
21521,sublimated,0.02,0.03,0.03,0.12,2,1,1,8
21522,sublimation,0.02,0.03,0.03,0.12,2,1,1,8
21523,sublime,0.02,0.03,0.03,0.12,2,1,1,8
21524,subliminal,0.0,0.03,0.0,0.0,0,1,0,0
21525,sublimities,0.02,0.03,0.03,0.12,2,1,1,8
21526,sublimity,0.02,0.03,0.03,0.12,2,1,1,8
21527,submerge,0.0,0.0,0.0,0.04,0,0,0,3
21528,submerged,0.0,0.0,0.0,0.04,0,0,0,3
21529,submissive,0.0,0.03,0.0,0.0,0,1,0,0
21530,submit,0.02,0.03,0.03,0.01,2,1,1,1
21531,submits,0.02,0.03,0.03,0.01,2,1,1,1
21532,submitted,0.02,0.03,0.03,0.01,2,1,1,1
21533,subnormalized,0.0,0.0,0.0,0.01,0,0,0,1
21534,subordination,0.0,0.0,0.0,0.01,0,0,0,1
21535,subsection,0.01,0.0,0.0,0.0,1,0,0,0
21536,subsequent,0.08,0.03,0.03,0.01,7,1,1,1
21537,subsequently,0.08,0.03,0.03,0.01,7,1,1,1
21538,subsets,0.01,0.0,0.0,0.0,1,0,0,0
21539,subsides,0.0,0.0,0.03,0.0,0,0,1,0
21540,subsidiary,0.0,0.0,0.0,0.01,0,0,0,1
21541,subsisted,0.0,0.03,0.0,0.0,0,1,0,0
21542,substance,0.06,0.0,0.0,0.0,5,0,0,0
21543,substances,0.06,0.0,0.0,0.0,5,0,0,0
21544,substantial,0.04,0.0,0.03,0.01,3,0,1,1
21545,substantially,0.04,0.0,0.03,0.01,3,0,1,1
21546,substitute,0.06,0.0,0.0,0.01,5,0,0,1
21547,substitution,0.06,0.0,0.0,0.01,5,0,0,1
21548,subsumed,0.0,0.0,0.0,0.01,0,0,0,1
21549,subsurface,0.0,0.0,0.0,0.01,0,0,0,1
21550,subterfuge,0.0,0.0,0.03,0.0,0,0,1,0
21551,subtext,0.01,0.0,0.0,0.0,1,0,0,0
21552,subtitle,0.01,0.0,0.05,0.01,1,0,2,1
21553,subtitled,0.01,0.0,0.05,0.01,1,0,2,1
21554,subtitling,0.01,0.0,0.05,0.01,1,0,2,1
21555,subtle,0.11,0.34,0.08,0.1,9,13,3,7
21556,subtler,0.0,0.0,0.03,0.0,0,0,1,0
21557,subtlest,0.01,0.0,0.0,0.0,1,0,0,0
21558,subtlety,0.01,0.03,0.0,0.01,1,1,0,1
21559,subtly,0.05,0.05,0.05,0.03,4,2,2,2
21560,subtract,0.0,0.0,0.0,0.01,0,0,0,1
21561,subtropical,0.0,0.0,0.0,0.01,0,0,0,1
21562,subunitphrasings,0.0,0.0,0.0,0.01,0,0,0,1
21563,suburb,0.01,0.03,0.0,0.0,1,1,0,0
21564,suburban,0.04,0.05,0.08,0.0,3,2,3,0
21565,suburbanites,0.0,0.0,0.03,0.0,0,0,1,0
21566,suburbanization,0.04,0.05,0.08,0.0,3,2,3,0
21567,suburbia,0.0,0.0,0.03,0.01,0,0,1,1
21568,subversion,0.04,0.03,0.0,0.01,3,1,0,1
21569,subversive,0.04,0.03,0.0,0.01,3,1,0,1
21570,subversively,0.04,0.03,0.0,0.01,3,1,0,1
21571,subvert,0.01,0.05,0.0,0.07,1,2,0,5
21572,subverting,0.01,0.05,0.0,0.07,1,2,0,5
21573,subverts,0.01,0.05,0.0,0.07,1,2,0,5
21574,subway,0.0,0.0,0.0,0.03,0,0,0,2
21575,succeed,0.05,0.03,0.15,0.1,4,1,6,7
21576,succeeding,0.05,0.03,0.15,0.1,4,1,6,7
21577,succeeds,0.05,0.03,0.15,0.1,4,1,6,7
21578,success,0.21,0.08,0.31,0.19,18,3,12,13
21579,successes,0.21,0.08,0.31,0.19,18,3,12,13
21580,successful,0.21,0.08,0.31,0.19,18,3,12,13
21581,successfully,0.21,0.08,0.31,0.19,18,3,12,13
21582,succession,0.21,0.08,0.31,0.19,18,3,12,13
21583,successive,0.21,0.08,0.31,0.19,18,3,12,13
21584,success??is,0.0,0.0,0.03,0.0,0,0,1,0
21585,succinct,0.04,0.0,0.0,0.01,3,0,0,1
